node,degree,clustering,eigenvector,betweenness,closeness,is_bot
2489,108,0.8537556247836622,0.04760629097273228,2.088325202538592e-06,0.26159626846333245,0
2490,15,0.6761904761904762,0.0007409267891234357,6.359431000409822e-06,0.260029621997553,0
2492,178,0.7922300514187773,0.07637727737925505,3.868960216850426e-06,0.2627879734478719,0
2493,6,0.8,0.0006553101178385,0.0,0.259879006307118,0
2495,145,0.8005747126436782,0.06226889840186318,6.822640403992599e-07,0.2622248197934931,0
2497,25,0.5133333333333333,0.0007391674861566325,0.0,0.26019717765319933,0
2499,93,0.6870032725572698,0.03682831608447405,1.0195042762585517e-05,0.2613423079412336,0
2500,181,0.7800491098833641,0.07694946419929626,3.5258851507249815e-06,0.2628392892013279,0
2503,16,0.8833333333333333,0.0006986369008765294,0.0,0.2600463678516229,0
2504,151,0.8185430463576159,0.06566967140960328,2.929567007519928e-06,0.2623270317676866,0
2505,5,1.0,0.0006148695819254557,0.0,0.25986228200012873,0
2506,124,0.8036978756884343,0.0533368416804599,2.740423194118348e-06,0.26186770428015566,0
2507,201,0.7392039800995025,0.08327311568144907,6.529055155047136e-06,0.2631819070585935,0
2513,15,0.8380952380952381,0.0006811285770567644,0.0,0.260029621997553,0
2514,9,0.75,0.0006945701025191,0.0,0.25992919214676535,0
2515,13,0.8076923076923077,0.0006640068936226599,0.0,0.25999613675874056,0
2517,6,1.0,0.0006544067723845281,0.0,0.259879006307118,0
2518,48,0.5124113475177305,0.004555643614096254,3.1825407967831847e-06,0.2605833763551884,0
2520,165,0.8058388765705838,0.07119394748925033,2.8449638111268533e-06,0.26256583653033355,0
2521,141,0.8252279635258358,0.06178213453059707,2.987535943358688e-06,0.26215672271635393,0
2522,14,0.5384615384615384,0.0014366356737566034,0.0,0.26001287830006437,0
2523,17,0.45588235294117646,0.0006664626470874777,2.7060374845135756e-06,0.2600631158626908,0
2524,13,0.717948717948718,0.00514326315355552,0.0,0.25999613675874056,0
2525,35,0.6201680672268908,0.0011763263465025804,3.885542437170825e-06,0.2603649493842285,0
2526,191,0.6689997244419951,0.07523009006757181,2.1708635424575553e-05,0.26301048654986,0
2527,4,0.6666666666666666,0.00062327980208923,0.0,0.25984555984555985,0
2528,7,0.8571428571428571,0.0006198897350272444,0.0,0.25989573276694344,0
2531,23,0.5059288537549407,0.0015035567917327621,0.0,0.26016364924940405,0
2532,106,0.891644204851752,0.04829875187556939,2.63894573803575e-07,0.2615623785464438,0
2534,18,0.6993464052287581,0.0007152526521983091,0.0,0.2600798660311735,0
2535,11,0.5272727272727272,0.0006279850587192824,1.2347206942354131e-05,0.2599626601429215,0
2536,63,0.7526881720430108,0.025979667734477747,5.167553154446881e-06,0.26083586331632325,0
2537,95,0.5948488241881299,0.0037813960967868435,6.950963919666924e-06,0.2613761408505405,0
2539,140,0.8396711202466598,0.061708094878226497,9.499514323052603e-07,0.262139703972994,0
2540,31,0.3311827956989247,0.0008013272963964303,0.0,0.26029781473602787,0
2541,2,1.0,0.0005914305486566684,0.0,0.25981212199202164,0
2545,9,0.6388888888888888,0.0014942502033413743,0.0,0.25992919214676535,0
2546,144,0.8039044289044289,0.06212835433751047,3.14711843957857e-06,0.2622077922077922,0
2548,8,0.9285714285714286,0.0006241193993904455,0.0,0.2599124613800206,0
2549,161,0.8392080745341615,0.07093044713355712,1.0537612039641308e-06,0.26249756224403564,0
2550,162,0.7925772563453722,0.06948434261421482,7.98372771192772e-06,0.26251462748667276,0
2551,158,0.7666693541885028,0.0667534339507568,6.789344734317935e-06,0.2624463798258157,0
2552,112,0.8650257400257401,0.05009432336583967,6.545896929207977e-07,0.26166407465007774,0
2553,173,0.7945960478558947,0.07411094841668746,7.848108181185306e-06,0.2627024917051591,0
2554,93,0.895278167367929,0.042372327676843624,5.445171300050817e-07,0.2613423079412336,0
2556,131,0.8173810921902525,0.05695212246823553,8.731314591663658e-07,0.26198663465905403,0
2557,31,0.5720430107526882,0.001094354101706126,4.059879077358172e-06,0.26029781473602787,0
2558,22,0.33766233766233766,0.0006821133579581703,0.0,0.2601468882875918,0
2559,165,0.8184035476718403,0.07193988761187922,2.718389985986995e-06,0.26256583653033355,0
2560,201,0.6933333333333334,0.0807863931577275,2.2870517035733576e-05,0.2631819070585935,0
2561,155,0.7961457896941768,0.06658631422475851,3.2618920444419945e-06,0.26239521736305155,0
2562,14,0.3956043956043956,0.0006570850295023452,0.0,0.26001287830006437,0
2563,110,0.8492076730608841,0.0487439509231149,3.5808867440419206e-07,0.2616301671634055,0
2564,188,0.7602685174650131,0.07895136708850399,5.172250107983365e-06,0.26295910393331595,0
2565,4,0.8333333333333334,0.0006079483819735742,0.0,0.25984555984555985,0
2566,26,0.64,0.0008946486606779637,0.0,0.26021394509601753,0
2568,11,0.8909090909090909,0.0007935783150379207,0.0,0.2599626601429215,0
2569,1,0.0,0.0005875782709270351,0.0,0.2597954062922216,0
2570,21,0.38571428571428573,0.0006775505880363932,1.2137119779816908e-05,0.2601301294852799,0
2572,19,0.7017543859649122,0.002182469634020751,0.0,0.26009661835748793,0
2573,152,0.8367898222377135,0.06696650369821083,2.446763071660159e-06,0.26234407484407485,0
2574,103,0.8254330858557015,0.04466953356332364,8.642978027542599e-07,0.2615115601321158,0
2575,141,0.7688956433637285,0.05939912043369472,7.716096810116654e-06,0.26215672271635393,0
2576,45,0.6313131313131313,0.01639074452016512,7.401260532679976e-07,0.26053293760887797,0
2577,20,0.531578947368421,0.0006779002918497477,0.0,0.260113372842051,0
2578,164,0.832485410743678,0.0719970826894994,2.6206083928352646e-06,0.2625487646293888,0
2579,116,0.8835082458770614,0.05245104703246262,6.045622369052456e-07,0.2617319159968888,0
2580,6,0.8,0.0006533124587380811,0.0,0.259879006307118,0
2581,24,0.3007246376811594,0.0020864082786872804,1.1412975880269745e-05,0.26018041237113404,0
2584,15,0.7523809523809524,0.0022774778799726936,0.0,0.260029621997553,0
2585,40,0.7397435897435898,0.0008162240048201064,1.1988491611099284e-06,0.26044891640866874,0
2586,187,0.7978839629693519,0.08042309043129145,3.520681301197716e-06,0.26294198085563586,0
2587,19,0.5380116959064327,0.0006659195592261563,5.147127595415185e-06,0.26009661835748793,0
2590,197,0.7460375012949342,0.08200217436653909,5.9497447547962824e-06,0.26311331204795724,0
2591,96,0.8739035087719298,0.0430349228348564,8.056698961379701e-08,0.2613930605903677,0
2593,185,0.7890129259694477,0.07912991796129493,3.4069809110647473e-06,0.26290774138941336,0
2595,3,1.0,0.0005950817498392416,0.0,0.25982883984299593,0
2596,1,0.0,0.0005875782709270351,0.0,0.2597954062922216,0
2599,14,0.8571428571428571,0.001435386207030546,0.0,0.26001287830006437,0
2600,182,0.7462206301985308,0.07582899689335859,5.252901295806216e-06,0.2628563989063924,0
2601,190,0.7660818713450293,0.08014255920378464,4.416838258784306e-06,0.2629933567799922,0
2602,198,0.7284520330205609,0.08149381408026045,9.126727369598097e-06,0.26313045744819497,0
2603,68,0.5935030728709394,0.002224583485965139,3.261327978621369e-06,0.2609201344016542,0
2604,196,0.7549450549450549,0.08207041767476013,8.16772847790361e-06,0.26309616888193904,0
2606,75,0.9012612612612613,0.034537959842725924,6.468753313602093e-08,0.2610382054431444,0
2607,195,0.7462860163891092,0.08124537653643862,5.765543756443005e-06,0.26307902794970356,0
2610,51,0.4054901960784314,0.0012984473018813158,1.3038161028427515e-05,0.26063383463499645,1
2611,207,0.6688710660850804,0.08154646584951086,1.444072936799645e-05,0.26328486666231987,0
2612,28,0.656084656084656,0.0009928889913902571,0.0,0.26024748646558393,0
2613,31,0.8473118279569892,0.013919487090928873,0.0,0.26029781473602787,0
2614,17,0.4411764705882353,0.0006779609059203727,0.0,0.2600631158626908,0
2615,185,0.7790246768507638,0.07864565125835841,4.708840888537191e-06,0.26290774138941336,0
2618,23,0.44664031620553357,0.0007448330177701706,0.0,0.26016364924940405,0
2619,164,0.7964985784827173,0.07037611698356311,1.6481422879071216e-06,0.2625487646293888,0
2620,55,0.661952861952862,0.0009188889557563345,4.880810174387502e-06,0.2607011427464652,0
2621,6,0.9333333333333333,0.0006161421604529019,0.0,0.259879006307118,0
2622,21,0.5857142857142857,0.002148513107075084,0.0,0.2601301294852799,0
2623,130,0.8197972570065594,0.05651649919953107,5.22372949512975e-06,0.26196963799143635,0
2624,188,0.7690294686539993,0.07940203475063466,1.2790506137401035e-05,0.26295910393331595,0
2625,186,0.7826213310084278,0.07927393080663865,3.882256649405578e-06,0.2629248600078135,0
2626,34,0.6203208556149733,0.0007619416221178942,0.0,0.26034816247582204,0
2627,41,0.7207317073170731,0.0008446073790596611,1.3049219052191593e-06,0.26046571631297166,0
2628,28,0.6058201058201058,0.0007562065740753885,1.3620727276383004e-06,0.26024748646558393,0
2630,173,0.7998386879956983,0.07438012362601049,1.913735624017102e-06,0.2627024917051591,0
2631,116,0.8187406296851574,0.05050302228630943,1.1019542398176336e-06,0.2617319159968888,0
2632,7,0.9047619047619048,0.0006213500541643231,0.0,0.25989573276694344,0
2633,41,0.7341463414634146,0.0008116820581020347,0.0,0.26046571631297166,0
2634,5,0.4,0.0006039196460381067,0.0,0.25986228200012873,0
2637,35,0.5714285714285714,0.0011836677833246545,5.159275629837173e-06,0.2603649493842285,0
2638,166,0.8240233661920409,0.07250456496155076,2.719606039761965e-06,0.2625829106515802,0
2639,37,0.7192192192192193,0.0008109961806784991,4.269955475231647e-06,0.2603985296962662,0
2641,19,0.6023391812865497,0.0008824275742146016,0.0,0.26009661835748793,0
2644,27,0.42165242165242167,0.0007574717410098098,3.222629918720536e-05,0.26023071470000647,0
2645,54,0.6464011180992313,0.0009004195124433154,7.424779507205143e-06,0.2606843124596514,0
2646,135,0.7833056937534549,0.0572335650860692,4.344057071113601e-06,0.2620546433902265,0
2648,48,0.6781914893617021,0.0008708542883581299,4.424819154843816e-06,0.2605833763551884,0
2650,18,0.8169934640522876,0.0006853064118155245,0.0,0.2600798660311735,0
2651,7,0.6190476190476191,0.0006310955343475043,0.0,0.25989573276694344,0
2652,49,0.8903061224489796,0.0018632204876579555,4.143587450599953e-07,0.2606001936108422,0
2654,151,0.8481236203090508,0.06686723455603072,2.4648505061072845e-06,0.2623270317676866,0
2655,168,0.8250641573994867,0.07339141387266629,1.4591506951429454e-06,0.26261706555671177,0
2656,16,0.4083333333333333,0.0006715408537856656,6.217848120994389e-06,0.2600463678516229,0
2657,52,0.7051282051282052,0.000865317188708589,3.5458413749632916e-06,0.2606506584043377,0
2658,36,0.7174603174603175,0.0007939316528306812,1.249073953344334e-06,0.2603817384575703,0
2659,58,0.4010889292196007,0.0008980025903197885,5.874214674079851e-05,0.2607516466485858,1
3438,24,0.5797101449275363,2.360510712408178e-09,0.0,0.2395444029186688,0
3439,9,0.75,6.558630568782689e-10,0.0,0.23933143669985776,0
3441,6,0.5333333333333333,6.437707469900509e-10,0.0,0.23928888888888888,0
3442,45,0.3656565656565657,8.516677301893224e-10,0.0,0.2398431931575196,1
3443,22,0.49783549783549785,7.320434578277057e-10,6.953230641773212e-06,0.23951598552701822,0
3444,5,0.9,1.0325578799097834e-09,6.19425097442515e-07,0.23927470964683575,0
3445,7,1.0,6.504721157511762e-10,0.0,0.2393030698115444,0
3446,11,0.7272727272727273,6.655067288427029e-10,1.0176269457984175e-06,0.23935981031416717,0
3447,6,0.6,6.430611906573624e-10,1.0176269457984175e-06,0.23928888888888888,0
3448,47,0.47178538390379277,4.131440988209197e-09,7.983672661412819e-06,0.2398716882499703,0
3449,45,0.5606060606060606,5.056266155250776e-09,2.1326277546028293e-05,0.2398431931575196,0
3450,18,0.7647058823529411,8.809123046153492e-10,4.191443159361019e-07,0.2394591709660203,0
3451,1,0.0,6.211378354410986e-10,0.0,0.239218009478673,0
3452,16,0.75,1.031484703054233e-09,0.0,0.23943077379187666,0
3453,1,0.0,6.211378354410986e-10,0.0,0.239218009478673,0
3455,38,0.4850640113798009,9.957456569019053e-10,0.0,0.23974351362583862,0
3457,6,0.6666666666666666,8.978935253709007e-10,0.0,0.23928888888888888,0
3458,20,0.6157894736842106,7.184148210185618e-10,1.12633503321146e-06,0.23948757487693495,0
3459,15,0.3904761904761905,6.93956663815259e-10,0.0,0.23941657773034508,0
3460,28,0.4417989417989418,7.59872646937023e-10,0.0,0.23960125793627246,0
3461,8,0.6785714285714286,1.0895092473748553e-09,0.0,0.23931725241510104,0
3462,20,0.6684210526315789,1.2756291599519218e-09,2.9201468879432853e-06,0.23948757487693495,0
3463,24,0.6413043478260869,1.1294594650804583e-09,1.8678049092112761e-06,0.2395444029186688,0
3464,31,0.410752688172043,8.048980873457643e-10,0.0,0.2396439169139466,0
3465,16,0.9416666666666667,6.934420686812199e-10,3.8345363175012835e-07,0.23943077379187666,0
3466,26,0.5076923076923077,7.516092485077586e-10,0.0,0.23957282705428656,0
3467,3,1.0,8.327799568797649e-10,0.0,0.23924635620334161,0
3468,29,0.32019704433497537,7.635288091812449e-10,0.0,0.2396154759079041,0
3469,28,0.5291005291005291,9.462450007712671e-10,0.0,0.23960125793627246,0
3470,16,0.5666666666666667,7.190284956181651e-10,0.0,0.23943077379187666,0
3471,25,0.5533333333333333,1.7271406337650476e-09,0.0,0.23955861414333174,0
3472,15,0.8380952380952381,7.028042836582182e-10,1.1592098252138496e-06,0.23941657773034508,0
3473,17,0.8088235294117647,6.952642596347964e-10,0.0,0.2394449715370019,0
3474,18,0.6013071895424836,7.363321644531975e-10,0.0,0.2394591709660203,0
3475,32,0.4899193548387097,2.0502197251579844e-09,0.0,0.2396581399489584,0
3476,15,0.8476190476190476,6.870144370636181e-10,0.0,0.23941657773034508,0
3477,6,0.6,1.0221850622304024e-09,0.0,0.23928888888888888,0
3478,17,0.8014705882352942,6.955664308754201e-10,0.0,0.2394449715370019,0
3479,15,0.9238095238095239,8.96131829115574e-10,0.0,0.23941657773034508,0
3480,25,0.6633333333333333,2.7751203321231773e-09,4.971400359979111e-06,0.23955861414333174,0
3481,14,0.9230769230769231,8.90158224911838e-10,0.0,0.23940238335210767,0
3482,13,0.6923076923076923,6.910063020049291e-10,0.0,0.23938819065686506,0
3483,13,0.38461538461538464,6.802802907484662e-10,4.1147524330109925e-06,0.23938819065686506,0
3484,15,0.5428571428571428,1.422566619633993e-09,4.616191797607314e-06,0.23941657773034508,0
3485,19,0.5730994152046783,8.389259483928948e-10,1.381954164875881e-05,0.23947337207923142,0
3486,30,0.6183908045977011,7.742910792973483e-10,1.9475793535788726e-06,0.23962969556702865,0
3488,47,0.5615171137835338,1.6129056515548783e-09,1.1826714415531357e-05,0.2398716882499703,0
3489,5,1.0,6.40028287829923e-10,0.0,0.23927470964683575,0
3490,15,0.5238095238095238,6.826409228181215e-10,2.5071968229816083e-06,0.23941657773034508,0
3491,23,0.5849802371541502,1.9923322879321857e-09,0.0,0.23953019337999762,0
3492,9,0.5,1.2742188189681121e-09,0.0,0.23933143669985776,0
3493,19,0.7192982456140351,7.152120178500156e-10,6.661105942971567e-07,0.23947337207923142,0
3494,4,0.5,6.359618928799391e-10,0.0,0.2392605320850862,0
3496,19,0.27485380116959063,2.2718182033014705e-09,1.315540921235056e-05,0.23947337207923142,0
3497,24,0.6376811594202898,9.473771404723422e-10,0.0,0.2395444029186688,0
3498,18,0.8627450980392157,7.200444339918219e-10,0.0,0.2394591709660203,0
3499,21,0.3904761904761905,7.237063750414089e-10,0.0,0.2395017793594306,0
3500,20,0.6789473684210526,7.096593138092529e-10,5.887488069025047e-06,0.23948757487693495,0
3502,8,0.8214285714285714,8.540632326260653e-10,0.0,0.23931725241510104,0
3503,13,0.6025641025641025,7.989494063463545e-10,0.0,0.23938819065686506,0
3504,8,0.5357142857142857,1.6344372046155036e-09,0.0,0.23931725241510104,0
3505,25,0.49,7.668744010980962e-10,7.1469857671581615e-06,0.23955861414333174,0
3506,48,0.34397163120567376,8.580485256235843e-10,4.383250056050232e-06,0.23988593833541258,1
3507,9,0.4722222222222222,6.624788232178907e-10,0.0,0.23933143669985776,0
3508,24,0.43478260869565216,7.424073062772127e-10,9.41526148112623e-06,0.2395444029186688,0
3509,22,0.696969696969697,7.313299219968548e-10,8.58820624612606e-07,0.23951598552701822,0
3510,20,0.6105263157894737,7.211471627282606e-10,0.0,0.23948757487693495,0
3511,22,0.19047619047619047,7.367526518753718e-10,0.0,0.23951598552701822,0
3512,13,0.44871794871794873,1.3637220406589645e-09,4.612062296957697e-06,0.23938819065686506,0
3513,6,0.8,6.429859004749017e-10,0.0,0.23928888888888888,0
3514,41,0.5804878048780487,1.9209455322152143e-09,9.527567681815476e-06,0.23978622327790974,0
3515,11,0.4727272727272727,6.783566677613966e-10,2.1523457931335874e-06,0.23935981031416717,0
3516,14,0.945054945054945,8.90238700080027e-10,0.0,0.23940238335210767,0
3518,33,0.7064393939393939,1.2721040788167222e-09,1.3053812416182484e-06,0.23967236467236466,0
3519,17,0.8455882352941176,6.988605041627184e-10,1.2093537616734815e-06,0.2394449715370019,0
3520,10,0.5333333333333333,1.1167639817233604e-09,2.9525929644759883e-06,0.23934562266611345,0
3521,58,0.25045372050816694,2.2707854850398513e-09,0.00010127809923105309,0.24002853236640315,1
3522,9,0.5,1.2083902026327966e-09,0.0,0.23933143669985776,0
3523,14,0.9230769230769231,8.90158224911838e-10,0.0,0.23940238335210767,0
3524,16,0.575,6.952993215051189e-10,0.0,0.23943077379187666,0
3526,30,0.3425287356321839,1.0212943276413097e-09,0.0,0.23962969556702865,0
3527,23,0.7075098814229249,1.1636229114542897e-09,0.0,0.23953019337999762,0
3528,36,0.6492063492063492,1.1067581692917898e-09,5.5937735005332756e-06,0.23971504897595725,0
3529,35,0.4084033613445378,7.981955356888548e-10,0.0,0.23970081918556335,0
3530,8,0.5357142857142857,1.4521042872644309e-09,0.0,0.23931725241510104,0
3531,9,0.7222222222222222,6.568325987302737e-10,0.0,0.23933143669985776,0
3532,15,0.4095238095238095,6.935472597179994e-10,4.24069326451121e-06,0.23941657773034508,0
3533,15,0.580952380952381,1.9153611969071124e-09,0.0,0.23941657773034508,0
3534,23,0.3557312252964427,7.364152866841398e-10,1.1467910705129873e-05,0.23953019337999762,0
3535,19,0.4444444444444444,7.112976246908732e-10,2.6984409699495746e-05,0.23947337207923142,0
3536,11,0.4,6.646718661460343e-10,4.315328178849521e-06,0.23935981031416717,0
3537,4,0.6666666666666666,6.340633922686974e-10,1.23885019488503e-06,0.2392605320850862,0
3538,20,0.6789473684210526,7.081963031813337e-10,0.0,0.23948757487693495,0
3539,10,0.26666666666666666,6.647828290721447e-10,0.0,0.23934562266611345,0
3541,12,0.9242424242424242,6.730928066429323e-10,0.0,0.239373999644318,0
3542,33,0.5454545454545454,1.052836320258072e-09,2.151469838450336e-05,0.23967236467236466,0
3543,10,0.4222222222222222,7.099390494669614e-10,0.0,0.23934562266611345,0
3544,5,0.5,8.282029804541957e-10,0.0,0.23927470964683575,0
3545,83,0.3397002644725242,4.535937360367029e-09,4.848653378319613e-05,0.24038576020954874,1
3546,16,0.44166666666666665,6.867785765324995e-10,3.7843923810416507e-06,0.23943077379187666,0
3547,13,0.3333333333333333,1.6774026329711428e-09,0.0,0.23938819065686506,0
3548,8,0.5,1.0537562334269934e-09,3.2328090799856975e-06,0.23931725241510104,0
3549,15,0.5142857142857142,6.900247381419634e-10,2.418707523346963e-06,0.23941657773034508,0
3551,9,0.5555555555555556,2.030885519048431e-09,0.0,0.23933143669985776,0
3552,7,0.7142857142857143,1.2353615688379673e-09,0.0,0.2393030698115444,0
3553,33,0.4412878787878788,8.034155567696399e-10,1.5116922020918522e-05,0.23967236467236466,0
3554,21,0.5952380952380952,8.849756507934109e-10,0.0,0.2395017793594306,0
3555,20,0.30526315789473685,7.505534286341328e-10,5.538536325819336e-06,0.23948757487693495,0
3557,31,0.7010752688172043,1.2501227071377895e-09,5.113906514558883e-06,0.2396439169139466,0
3558,38,0.40825035561877665,8.135945096760771e-10,2.579481284534936e-06,0.23974351362583862,0
3559,27,0.4472934472934473,1.1067916045799766e-09,1.6690296470108643e-05,0.2395870416518334,0
3560,3,1.0,8.249066447006374e-10,0.0,0.23924635620334161,0
3562,15,0.9238095238095239,8.96131829115574e-10,0.0,0.23941657773034508,0
3563,17,0.5882352941176471,2.2868078411569856e-09,2.549966651138354e-06,0.2394449715370019,0
3564,17,0.47058823529411764,7.049464025459291e-10,3.101147728105059e-06,0.2394449715370019,0
3565,4,1.0,8.305311230892288e-10,0.0,0.2392605320850862,0
3566,9,0.3611111111111111,1.835369636927282e-09,0.0,0.23933143669985776,0
3567,14,0.9010989010989011,6.821030623917302e-10,0.0,0.23940238335210767,0
3568,35,0.34789915966386553,8.000559768865736e-10,7.022055652600158e-06,0.23970081918556335,0
3569,26,0.7169230769230769,7.560718061468147e-10,1.1044729709487827e-06,0.23957282705428656,0
3570,1,0.0,6.211378354410986e-10,0.0,0.239218009478673,0
3571,17,0.8014705882352942,6.973599548928994e-10,0.0,0.2394449715370019,0
3572,8,1.0,6.574862323987147e-10,0.0,0.23931725241510104,0
3573,22,0.47186147186147187,1.5936406710762986e-09,0.0,0.23951598552701822,0
3574,15,0.638095238095238,1.1738221747294657e-09,2.7698938448262765e-06,0.23941657773034508,0
3575,3,1.0,8.069185483410741e-10,0.0,0.23924635620334161,0
3576,42,0.4912891986062718,2.0825378798506486e-09,0.0,0.2398004632104044,0
3578,24,0.7246376811594203,1.5542854725191847e-09,1.4210745323744915e-06,0.2395444029186688,0
3579,16,0.9416666666666667,6.934420686812199e-10,3.8345363175012835e-07,0.23943077379187666,0
3580,9,0.6111111111111112,6.56209414860595e-10,0.0,0.23933143669985776,0
3581,12,0.9696969696969697,6.87544272743359e-10,0.0,0.239373999644318,0
3582,3,1.0,6.318539655035129e-10,0.0,0.23924635620334161,0
3583,10,0.3111111111111111,6.699747215796168e-10,0.0,0.23934562266611345,0
3584,49,0.32482993197278914,8.635993398562498e-10,8.816546778682303e-06,0.23990019011406843,1
3585,8,0.6071428571428571,6.521840364306664e-10,0.0,0.23931725241510104,0
3587,17,0.8382352941176471,6.956226591216407e-10,0.0,0.2394449715370019,0
3588,4,0.8333333333333334,6.370169655319612e-10,0.0,0.2392605320850862,0
3589,2,1.0,7.854626912448262e-10,0.0,0.2392321820013034,0
3590,27,0.6438746438746439,9.64851621087115e-10,0.0,0.2395870416518334,0
3591,19,0.7894736842105263,7.189618578467678e-10,3.6039278396655416e-07,0.23947337207923142,0
3593,47,0.36077705827937095,8.585932166657631e-10,0.0,0.2398716882499703,1
3594,12,0.9696969696969697,8.78350152515766e-10,0.0,0.239373999644318,0
3595,14,0.8901098901098901,6.82043097712822e-10,0.0,0.23940238335210767,0
3596,86,0.3321477428180575,5.741316092069212e-09,8.810216532362082e-05,0.24042869901756475,1
3597,3,1.0,6.426903414757672e-10,0.0,0.23924635620334161,0
3598,11,0.8727272727272727,6.802015233154664e-10,4.95540077954012e-07,0.23935981031416717,0
3599,33,0.5833333333333334,7.849809197255768e-10,0.0,0.23967236467236466,0
3600,7,0.38095238095238093,1.2112806739248083e-09,0.0,0.2393030698115444,0
3601,21,0.4714285714285714,7.482713275812607e-10,4.107808051299183e-06,0.2395017793594306,0
3602,17,0.6323529411764706,7.028998269993468e-10,0.0,0.2394449715370019,0
3603,9,0.6666666666666666,9.317776194392437e-10,0.0,0.23933143669985776,0
3604,76,0.292280701754386,4.486941459381634e-09,5.854502135040649e-05,0.2402856292770009,1
3605,39,0.5546558704453441,2.2796733656294094e-09,4.840498216068239e-06,0.23975774848592804,0
3606,5,0.8,6.386219826535733e-10,0.0,0.23927470964683575,0
3607,8,0.75,6.545304681949001e-10,0.0,0.23931725241510104,0
3608,19,0.783625730994152,7.2616448582799e-10,1.3627352143735328e-05,0.23947337207923142,0
3610,15,0.3238095238095238,8.961390759304955e-10,0.0,0.23941657773034508,0
3611,57,0.4342105263157895,2.5087638438728126e-09,6.420310356937799e-05,0.24001426533523537,0
3612,19,0.25146198830409355,8.735110023154402e-10,0.0,0.23947337207923142,0
3613,15,0.9238095238095239,8.96131829115574e-10,0.0,0.23941657773034508,0
3614,10,0.5777777777777777,6.688022885921531e-10,0.0,0.23934562266611345,0
3615,20,0.6263157894736842,7.285559974505976e-10,1.825239287130611e-05,0.23948757487693495,0
3616,12,0.5909090909090909,6.706586747806322e-10,0.0,0.239373999644318,0
3617,33,0.2784090909090909,1.0034646826522414e-09,1.0007245957368909e-05,0.23967236467236466,0
3618,20,0.7578947368421053,2.9936717340858707e-09,0.0,0.23948757487693495,0
3619,4,0.6666666666666666,6.532376205974568e-10,0.0,0.2392605320850862,0
3620,16,0.6,6.980463502502106e-10,0.0,0.23943077379187666,0
3622,12,0.6363636363636364,6.781896603395247e-10,0.0,0.239373999644318,0
3623,19,0.6783625730994152,7.13436929600016e-10,1.301624655309607e-06,0.23947337207923142,0
3624,14,0.5054945054945055,6.784885572305689e-10,8.548066344706708e-06,0.23940238335210767,0
3625,37,0.5285285285285285,4.641142248628834e-09,1.3252666850252131e-05,0.2397292804559487,0
3627,19,0.7309941520467836,8.740184921381879e-10,0.0,0.23947337207923142,0
3628,23,0.525691699604743,9.255468570879221e-10,0.0,0.23953019337999762,0
3629,37,0.4924924924924925,8.249060024752445e-10,0.0,0.2397292804559487,0
3630,13,0.8846153846153846,6.851572914832774e-10,0.0,0.23938819065686506,0
3631,10,0.6666666666666666,6.672698760104361e-10,4.158378276537164e-07,0.23934562266611345,0
3632,6,0.5333333333333333,6.45784336124562e-10,0.0,0.23928888888888888,0
3634,22,0.7359307359307359,7.313833083542426e-10,6.5148682651215844e-06,0.23951598552701822,0
3635,27,0.6381766381766382,1.3630832832191063e-09,4.296215962321184e-06,0.2395870416518334,0
3636,25,0.72,7.448020721275883e-10,0.0,0.23955861414333174,0
3637,5,0.7,8.351710191158545e-10,0.0,0.23927470964683575,0
3638,11,0.6363636363636364,6.664731830055052e-10,0.0,0.23935981031416717,0
3639,12,0.9848484848484849,8.798122015855649e-10,0.0,0.239373999644318,0
3640,42,0.5644599303135889,1.2278414669851236e-09,2.028717106809574e-05,0.2398004632104044,0
3641,10,0.8444444444444444,6.630146844825898e-10,0.0,0.23934562266611345,0
3642,23,0.5138339920948617,1.5228722787379523e-09,3.503076489017629e-06,0.23953019337999762,0
3643,24,0.5797101449275363,7.386649916020146e-10,0.0,0.2395444029186688,0
3644,13,0.7692307692307693,6.792919387371173e-10,1.4866202338620361e-06,0.23938819065686506,0
3645,18,0.39215686274509803,7.337202069350454e-10,0.0,0.2394591709660203,0
3646,17,0.7794117647058824,7.035670169450466e-10,7.99584684607168e-07,0.2394449715370019,0
3647,8,0.8928571428571429,6.538959772118634e-10,0.0,0.23931725241510104,0
3648,21,0.5238095238095238,7.19888097066556e-10,2.591922728799807e-06,0.2395017793594306,0
3649,15,0.9238095238095239,8.96131829115574e-10,0.0,0.23941657773034508,0
3650,1,0.0,6.211378354410986e-10,0.0,0.239218009478673,0
3652,7,0.6190476190476191,6.493604470480292e-10,0.0,0.2393030698115444,0
3653,4,1.0,6.362419727181588e-10,0.0,0.2392605320850862,0
3654,12,0.7121212121212122,1.3653507662735633e-09,0.0,0.239373999644318,0
3655,15,0.9047619047619048,6.867370181135169e-10,0.0,0.23941657773034508,0
3656,22,0.7056277056277056,3.1613814851874714e-09,1.7870816285305807e-06,0.23951598552701822,0
3657,13,0.8461538461538461,6.773602337230365e-10,0.0,0.23938819065686506,0
3658,16,0.6083333333333333,1.025103050580732e-09,0.0,0.23943077379187666,0
3659,10,0.5111111111111111,7.035687253827705e-10,0.0,0.23934562266611345,0
3660,6,0.4666666666666667,6.635144040060279e-10,0.0,0.23928888888888888,0
3661,6,0.6666666666666666,8.478245675797631e-10,1.828778859115997e-06,0.23928888888888888,0
